weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -1.073355002993630600e+10 1.591964476253705296e+00 1.178235956777224303e+01 7.407089427335074028e+00 2.891640318853432867e-01 3.592299995031144277e+01 7.369703110917669164e-03 8.994588713860849793e+01 3.072264342828476824e-01 9.746604613633355285e+00 5.428353069283113896e+00 -3.693121692333201089e+00 7.264771747013270442e+00
0.000000000000000000e+00 -9.358552087654092789e+09 2.579334987689244074e-01 2.570029060500381934e+00 1.039516886111664462e+01 7.750068300362775719e-01 1.544261553580519930e+01 1.678464163691516242e-02 3.075744250446402717e+01 2.537086782280628672e-01 1.383409309626024708e+00 8.266173909268687225e+00 8.751780356188064047e+00 7.980186320343914730e+00
0.000000000000000000e+00 -8.542261681696904182e+09 4.101795752232642589e-01 1.191653426325591347e+01 1.010864797849956886e+01 3.058081352271646014e-01 2.253175573219459338e+01 3.785202453222546309e-02 6.559025854954474255e+01 4.552868263202322074e-01 -9.393441351458733379e+00 -5.260017857832075094e+00 -9.250959204035972050e+00 8.206987829209293039e+00
0.000000000000000000e+00 -5.057864083249204636e+09 2.746230973983664336e-01 3.771401527632853412e+00 1.221989505682129007e+01 6.696690970563786705e-01 1.619641994094094173e+01 2.768787467626573559e-02 2.349641956914633667e+01 5.506263147521135437e-01 -3.185764582598089589e+00 1.132486132213815111e+00 -4.413427988997149498e+00 8.184487592009034529e+00
0.000000000000000000e+00 -3.694580053550051212e+09 3.776966407054645480e-01 9.418747078718828547e+00 7.750032342400752228e+00 1.491162546037123615e-01 3.281363176801026782e+01 2.068774138392422482e-02 4.769953542573620098e+01 3.455630218682457233e-01 9.463222881898840200e+00 -6.256337687140154813e+00 -8.035307853413158341e+00 3.890781898185156962e+00
0.000000000000000000e+00 -2.841170614233432293e+09 1.300189651581430184e+00 2.241923231958318219e+00 9.663077138271784605e+00 5.179113329909968977e-01 4.040098499515895014e+01 3.944574607011373801e-02 1.916915042708630779e+01 6.522596547234522646e-01 -6.668146158202161722e+00 9.771253996979684331e+00 -3.484954977479224780e+00 2.289678087991562805e+00
0.000000000000000000e+00 -2.727834539156796932e+09 7.215008286096762369e-01 5.593860800493872354e+00 7.192312535500798631e+00 4.160320136100897348e-01 3.353416378973550849e+01 5.410057686977457793e-03 2.702665671165225270e+00 8.345520505013762635e-01 8.924272928956330730e+00 2.111316099704980687e+00 -5.084308160787882613e+00 8.187427376615175945e+00
0.000000000000000000e+00 -2.132717920197842360e+09 1.781536805002921442e+00 5.550313323109120844e+00 7.882513518703447630e+00 4.785947951035742221e-01 2.315085501987778827e+01 4.140680457393008940e-02 9.968495135995458778e-01 6.793666005710919942e-01 -6.305083885613771422e+00 4.758413114746618433e+00 -6.999223914873948793e+00 8.104748884508250484e+00
0.000000000000000000e+00 -1.627492434764103413e+09 1.474971744782556327e+00 8.851885719274939390e+00 1.270284018140224447e+01 3.037503088791434491e-01 4.079290627947496972e+01 4.380189221201026550e-02 7.796023678237587262e+01 3.220916970718892824e-01 2.988808256884535552e+00 8.661713589444666184e+00 3.436886801326544116e+00 7.692014509106538611e+00
0.000000000000000000e+00 -1.624507058330217123e+09 9.913416331859654651e-01 8.267530443702314713e+00 1.302674050626354862e+01 2.490178443715179157e-01 1.936510998760752855e+01 5.354424642930935910e-03 5.604531656295086606e+01 7.158266694985648826e-03 -7.337305170913717589e+00 1.267303730599147471e+00 -2.523268306751635492e+00 7.070260777523451168e+00
