#Table1
sii_6717_flux,sii_6731_flux,nii_6584_flux,oi_6300_flux,oiii_5007_flux,h_alpha_flux,h_beta_flux,h_alpha_eqw,nii_6584_eqw,oiii_sigma,w1mpro,w2mpro,w3mpro,z,class,subclass,bestobjid
17.88669,12.61967,20.63683,4.019363,11.13633,80.33147,22.05768,-29.73301,-7.34362,46.13489,15.564,15.184,11.983,0.05440659,GALAXY,STARFORMING,1237648703517425946
77.82953,54.57913,160.5643,10.24649,30.66242,415.3437,102.6029,-45.06733,-17.10648,58.91042,13.865,13.638,9.591,0.05497202,GALAXY,STARBURST,1237648704054362357
51.1723,34.14447,99.40488,11.92061,26.45982,150.0436,34.80059,-12.12528,-7.680532,107.9597,13.316,13.073,9.514,0.0504879,GALAXY,AGN,1237648703517360427
34.75996,19.66616,20.30252,5.531158,49.76715,116.2702,43.62077,-24.52781,-4.681514,53.28259,15.374,15.15,12.094,0.05276997,GALAXY,STARFORMING,1237648720709419078
26.53292,23.12478,23.61784,7.267992,49.0365,120.4107,45.68245,-25.86751,-5.002915,51.43145,15.407,15.352,12.435,0.07389475,GALAXY,STARFORMING,1237648721246290210
101.7143,68.72594,198.2633,12.69829,39.67903,524.2932,122.8184,-30.08218,-11.08731,81.89703,13.667,13.501,9.864,0.05408675,GALAXY,STARFORMING,1237648721246290147
140.2951,100.5695,231.9496,23.59078,114.9613,809.4333,192.196,-69.65346,-19.97247,74.67019,14.709,14.339,10.372,0.08378739,GALAXY,STARBURST,1237674604290900090
51.45867,40.74397,130.6846,18.06312,28.76933,249.2374,42.13008,-12.61762,-7.937534,162.8237,13.241,13.088,10.373,0.1017403,GALAXY,,1237648720709288178
22.7147,12.73467,28.53352,0,12.70768,95.31061,27.21117,-24.08818,-5.812722,70.38538,15.173,14.827,11.641,0.1023508,GALAXY,,1237648704054100153
40.00855,28.40039,97.74468,6.816863,18.30944,291.9057,76.61985,-20.09607,-6.680743,57.76662,13.825,13.514,9.99,0.1383182,GALAXY,STARFORMING,1237648720709222536
86.42866,62.78445,195.7083,15.43159,15.00727,534.7183,87.93824,-30.75326,-11.34291,102.2263,13.273,13.072,9.102,0.05165907,GALAXY,STARFORMING,1237648704054034786
84.70779,70.60326,183.0148,16.66602,43.19967,287.2521,63.55694,-11.08308,-6.83145,90.75678,13.415,13.308,10.491,0.05125009,GALAXY,STARFORMING,1237648704054034805
159.017,132.7544,294.4255,33.0229,301.6892,1074.358,295.0117,-74.88927,-20.48161,116.8129,14.319,13.989,10.503,0.1203223,GALAXY,STARBURST,1237674604290703671
36.36759,18.62589,43.5901,5.623726,24.37501,155.9238,33.0407,-23.37772,-6.384779,41.78252,14.315,14.102,10.933,0.08312487,GALAXY,STARFORMING,1237674604290900054
73.68761,48.65968,117.9163,15.5036,60.30102,380.7763,85.57214,-58.4378,-17.85285,97.86211,14.319,13.869,9.651,0.1199545,GALAXY,STARBURST,1237674603754094859
56.04656,27.12789,136.4924,12.82573,20.46209,389.3723,75.01339,-18.9409,-6.583194,79.04871,13.538,13.324,9.35,0.0834155,GALAXY,STARFORMING,1237674604290900164
120.8503,66.86494,176.0547,16.83937,83.02435,570.4101,159.6127,-47.66394,-14.70712,73.5874,14.713,14.523,10.365,0.0830263,GALAXY,STARBURST,1237648720708895085
52.62392,38.28166,185.5666,10.8101,88.65329,386.6162,76.92607,-21.05969,-10.18563,121.1491,13.594,13.114,9.433,0.1400162,GALAXY,STARFORMING,1237648704053641506
57.99791,31.74576,50.75646,7.536006,34.99712,204.9135,48.95035,-23.31367,-5.57928,61.73154,14.691,14.421,11.065,0.07767969,GALAXY,STARFORMING,1237674603753570484
62.42667,45.98172,136.5921,8.892615,18.53877,415.6623,90.97395,-42.17616,-13.4408,111.2335,14.434,14.038,9.898,0.1411132,GALAXY,STARBURST,1237674603753832659
64.18375,56.05083,158.5365,26.73923,50.30373,164.7109,56.02379,-4.004839,-3.606689,195.8988,12.491,12.503,10.131,0.05027898,GALAXY,AGN,1237674603753832706
49.10813,33.48694,93.19698,8.912386,21.57245,283.0663,71.72559,-37.08166,-11.71793,57.90657,14.612,14.489,10.371,0.08504657,GALAXY,STARFORMING,1237648720709025919
54.84506,32.61713,115.5149,11.23408,24.67719,287.3854,76.4425,-23.63029,-9.431199,69.74628,14.534,14.28,10.641,0.08364145,GALAXY,STARFORMING,1237674603753570599
20.5154,15.85331,53.22507,9.146651,23.68989,106.824,24.47961,-14.94121,-7.024465,89.70797,14.324,13.68,10.338,0.1260667,GALAXY,STARFORMING,1237648704053313683
81.64629,61.76159,122.4305,8.49274,54.19541,392.204,101.9906,-35.35414,-10.4268,28.34374,,,,0.05299225,GALAXY,STARBURST,1237674603753308589
229.6885,167.89,341.3392,25.27532,600.1984,1714.089,477.6327,-130.7981,-25.88557,47.7757,14.345,14.136,10.019,0.03868698,GALAXY,STARBURST,1237674603753373738
36.58105,24.38269,70.3298,6.495983,13.18757,207.9833,46.16944,-27.35841,-9.076297,57.54829,14.905,14.629,10.862,0.1200342,GALAXY,STARFORMING,1237674603216568389
282.2965,228.2893,658.1723,136.7535,635.8721,796.1927,177.649,-26.25429,-21.25804,127.811,12.973,12.597,9.93,0.0475081,GALAXY,AGN,1237648721245503521
14.12409,8.788465,26.86185,4.923946,5.144415,43.08428,8.746248,-7.907813,-4.560534,157.0451,14.172,13.824,10.631,0.08281577,GALAXY,,1237674604290113978
28.03392,16.20824,56.58801,6.536798,10.60429,137.1335,20.54326,-5.773331,-6.812405,138.194,14.208,13.897,10.521,0.1039916,GALAXY,STARFORMING,1237648704590315789
158.8282,115.1479,295.2215,15.15578,58.46365,844.5699,169.4361,-38.26404,-13.44508,54.42274,12.995,12.952,9.274,0.02574296,GALAXY,STARFORMING,1237648704590184634
53.38591,44.1717,153.2851,12.99997,13.50027,301.767,51.46372,-21.85045,-10.65711,108.4034,13.941,13.758,10.006,0.05435973,GALAXY,STARFORMING,1237651735235133636
56.41893,36.09099,119.9226,6.996586,28.97857,263.2751,66.81452,-15.30462,-6.834914,88.85097,14.181,13.786,10.945,0.05476152,GALAXY,STARFORMING,1237651735235133643
40.95029,31.55045,111.8481,9.224982,37.88134,211.0742,48.12779,-13.98609,-7.541242,116.7361,13.652,13.284,9.722,0.07741303,GALAXY,STARFORMING,1237648722319507630
115.6933,85.9481,83.94705,17.0751,841.382,966.07,311.0584,-253.0369,-23.4028,40.08177,,,,0.02588564,GALAXY,STARBURST,1237651735235199264
29.74258,20.58279,21.91623,6.319413,23.3126,100.185,32.10765,-22.28385,-5.219045,53.45129,15.296,15.026,11.983,0.02562458,GALAXY,STARFORMING,1237648722319638695
55.79084,44.5706,168.2865,11.303,19.57688,377.542,73.88795,-32.13456,-14.00941,102.3076,13.978,13.671,9.705,0.1180269,GALAXY,STARFORMING,1237648722319638657
65.11687,46.91283,67.05779,11.61048,49.81506,279.1234,72.54563,-37.18711,-9.22678,69.66808,15.052,14.822,11.051,0.09709498,GALAXY,STARBURST,1237648704590774478
52.02687,39.22805,89.1628,10.79793,12.42768,222.0639,34.00607,-15.87013,-6.302235,106.5259,13.097,12.846,8.923,0.03622841,GALAXY,STARFORMING,1237648721245896955
41.65966,30.99279,72.91248,6.321804,13.96331,222.145,57.99927,-19.72852,-6.479357,38.50591,14.117,13.92,10.264,0.05325393,GALAXY,STARFORMING,1237648705127645405
42.90713,38.10461,125.8625,17.19515,358.2006,231.7457,56.77233,-28.85899,-15.70736,76.65759,14.293,13.51,9.863,0.1265358,GALAXY,AGN,1237651752415002904
38.82946,36.0611,90.94304,16.03929,41.52385,86.81109,22.45782,-6.118907,-5.956863,187.9822,13.876,13.625,10.972,0.1187583,GALAXY,,1237651752415002762
33.19546,29.5199,79.04409,5.696039,13.9531,217.1034,40.65315,-34.69802,-10.68805,62.03408,14.527,14.158,10.202,0.1195145,GALAXY,,1237648705664647266
22.49793,19.47727,59.05616,7.857446,8.844125,104.5875,30.92505,-7.560503,-4.176476,58.37931,14.26,13.94,11.458,0.1289316,GALAXY,STARFORMING,1237648705664516281
18.68288,13.06673,31.63515,4.985,13.82457,72.08808,13.02132,-6.773561,-3.262193,98.72152,13.925,13.757,10.626,0.06575461,GALAXY,STARFORMING,1237648705127776528
20.25799,15.35007,52.24773,7.69587,20.67729,48.49092,11.48675,-4.505277,-4.812224,110.475,14.429,14.139,12.323,0.1261526,GALAXY,,1237648705127710830
47.85383,28.03866,49.75398,5.374815,50.51041,204.1377,71.69734,-32.38152,-8.048882,46.87524,15.101,14.865,11.405,0.05285841,GALAXY,STARFORMING,1237648721782964566
45.77917,32.06615,83.43608,7.94917,8.815055,263.7305,55.08218,-13.4495,-4.146356,66.64294,13.745,13.576,9.807,0.05259816,GALAXY,STARFORMING,1237648721246093513
58.86506,42.23066,31.15257,13.21411,249.6165,344.2543,101.0483,-62.47664,-5.039147,47.96836,15.706,15.455,12.288,0.06416133,GALAXY,STARBURST,1237648721245962509
51.22877,41.73074,142.5311,8.363424,18.42185,384.455,84.99654,-34.02181,-12.71953,127.8356,14.361,14.017,10.204,0.1365619,GALAXY,STARFORMING,1237648721246093450
61.75673,46.04977,94.86196,12.00362,49.22158,323.2978,77.24958,-43.07216,-11.86803,93.97771,14.672,14.343,10.5,0.1313956,GALAXY,STARBURST,1237648721782964604
98.13298,53.08057,171.8596,17.26247,105.3219,534.9539,141.2126,-56.59398,-18.93662,47.47243,14.938,14.536,10.385,0.1515603,GALAXY,STARBURST,1237648705127907521
56.61003,42.95634,57.6908,9.57509,53.24662,236.4557,67.00818,-27.07425,-6.201667,56.93294,14.749,14.685,11.184,0.05225205,GALAXY,STARFORMING,1237648721246093581
166.317,125.0047,607.1844,49.58309,156.3889,787.8311,129.5101,-18.82821,-13.67495,208.421,12.793,12.408,8.729,0.1020441,GALAXY,STARFORMING,1237648721246158903
53.996,40.71768,160.5323,9.209748,24.40319,388.5394,79.15825,-20.91999,-8.416093,122.383,13.782,13.517,9.953,0.1224749,GALAXY,,1237648721783160992
343.1821,261.4279,875.5891,58.18753,76.91775,2260.623,327.8508,-64.37016,-24.31047,118.076,11.296,10.938,6.469,0.03167036,GALAXY,STARBURST,1237648704591167729
34.25739,23.93019,132.947,9.565179,19.79462,267.5592,41.16577,-23.67318,-13.07835,119.453,14,13.711,9.916,0.1181586,GALAXY,,1237651752415068262
37.06655,30.19091,85.67296,13.77215,39.23099,171.3318,35.04681,-16.11739,-7.899132,130.4029,14.305,13.997,10.631,0.1265156,GALAXY,STARFORMING,1237648722319901008
46.42717,38.68835,143.4008,6.648747,18.20612,251.3065,59.41335,-14.22941,-7.830971,108.805,13.732,13.577,10.177,0.07501493,GALAXY,STARFORMING,1237648722319901063
26.02182,19.79122,122.2761,6.849611,10.21671,121.6206,26.24928,-12.88712,-12.82939,75.41463,14.473,14.243,10.818,0.054057,GALAXY,STARFORMING,1237648705664778396
24.63088,19.22035,59.77058,7.925718,22.26819,61.61083,12.44444,-8.384653,-8.613212,132.7811,13.7,13.389,10.235,0.141365,GALAXY,,1237648704591298884
181.647,146.4434,129.3852,51.67052,2112.469,1998.911,544.6428,-352.0699,-24.51451,76.83486,15.437,14.901,10.659,0.1331098,GALAXY,STARBURST,1237651752415264941
112.4473,82.86412,197.1793,20.02544,44.79961,574.1909,117.0391,-43.18362,-15.09671,97.33246,13.739,13.447,9.312,0.07728294,GALAXY,STARBURST,1237651752415199467
55.41722,47.62444,135.0572,14.66021,25.75327,319.9588,59.06548,-30.92272,-13.06442,81.59785,13.982,13.571,9.649,0.1266774,GALAXY,STARFORMING,1237648705664909535
10.51556,4.885865,5.430452,3.794603,13.99736,35.5372,8.915533,-12.62056,-0.9390658,19.55318,15.174,14.61,11.446,0.04002188,GALAXY,STARFORMING,1237648705664909606
39.74849,28.46099,47.96521,7.372127,35.77982,164.135,50.90699,-21.69361,-6.056103,50.2148,14.538,14.501,11.264,0.03595384,GALAXY,STARFORMING,1237648705664909449
25.18543,17.94553,52.04601,7.859044,7.848386,121.0626,27.31663,-11.72281,-5.216773,25.91225,13.982,13.697,10.136,0.07278425,GALAXY,STARFORMING,1237648720710336896
26.18675,20.51769,12.17892,8.033937,151.6366,173.3457,57.86213,-47.81017,-2.930879,42.00992,16.069,15.815,12.754,0.03033645,GALAXY,STARFORMING,1237648704055148869
16.16195,17.18322,56.47959,7.657755,53.73388,68.68153,19.66459,-6.787972,-4.81102,126.7874,14.629,14.236,11.766,0.1353241,GALAXY,AGN,1237648720710271214
129.0906,90.31686,185.2138,18.39882,85.06889,682.4009,171.523,-79.34412,-18.02624,67.97696,14.587,14.197,10.015,0.1028112,GALAXY,STARBURST,1237648704055214210
61.69302,41.42343,73.96895,8.016658,68.71157,313.1631,82.92808,-50.45819,-9.309353,70.88034,,,,0.1033513,GALAXY,STARBURST,1237648721247141985
63.71243,52.61291,162.6957,8.086161,36.3604,335.9817,82.35116,-16.98884,-8.078187,108.1425,14.005,13.866,10.611,0.06402559,GALAXY,STARFORMING,1237648721247142208
38.22673,22.32449,104.4563,10.83105,18.81185,258.3963,61.97311,-23.26949,-9.405571,141.3606,13.938,13.46,9.778,0.1840326,GALAXY,STARFORMING,1237648704055148718
46.19805,38.83245,139.8473,10.19806,21.03948,307.0485,64.62822,-27.98866,-12.55971,135.5199,14.487,14.183,10.21,0.1488326,GALAXY,STARFORMING,1237648720173269148
49.64112,33.05529,116.4731,8.13366,24.00282,309.6451,77.868,-21.59362,-8.194963,80.61069,14.235,13.996,10.285,0.07336386,GALAXY,STARFORMING,1237655693548585304
36.21496,26.18661,46.92748,5.19864,25.96108,168.4933,39.70446,-20.22447,-5.652086,31.41043,14.599,14.441,10.958,0.02946364,GALAXY,STARFORMING,1237648720173203679
110.4359,76.60713,169.2453,12.16537,80.53308,608.5825,131.4472,-58.02806,-16.38686,67.46444,14.729,14.53,10.522,0.05468533,GALAXY,STARBURST,1237648720173269189
23.02916,19.43151,85.48027,12.24994,28.43532,59.48173,18.17897,-1.482009,-1.968771,174.8691,12.763,12.708,10.749,0.07949858,GALAXY,,1237648703518146680
31.65436,31.2884,52.48757,5.943617,25.93895,182.4646,43.1468,-32.04978,-10.39502,85.18131,15.236,14.899,11.016,0.1424396,GALAXY,STARFORMING,1237648703518146744
73.49999,63.30709,184.8688,26.79365,140.4076,193.2919,46.48621,-8.57224,-7.98534,145.6031,13.671,13.587,10.541,0.08605222,GALAXY,AGN,1237648721247076712
36.41331,26.38877,141.4022,12.01164,114.8508,191.7153,48.98717,-17.25934,-12.32946,215.669,14.174,13.878,10.782,0.1356902,GALAXY,AGN,1237648704055083194
67.0276,44.87429,45.9481,15.61461,146.9794,283.7639,91.80083,-24.41825,-3.892974,37.66361,13.761,13.662,10.477,0.005175699,GALAXY,STARFORMING,1237648721247076619
158.267,114.7026,330.4594,16.76386,56.38776,911.8022,224.3043,-38.45277,-13.98612,61.06878,13.325,13.2,9.458,0.03448118,GALAXY,STARBURST,1237648704055083016
30.18185,20.17281,59.98521,6.545398,12.05291,189.0408,42.78885,-16.72945,-5.352752,52.24702,14.271,14.096,10.524,0.0729069,GALAXY,STARFORMING,1237648703517950128
38.89038,26.36595,81.75607,7.042321,11.12681,238.898,55.23958,-31.773,-13.50166,17.4526,14.688,14.407,10.734,0.09888055,GALAXY,STARFORMING,1237648720173138136
63.90435,49.68641,127.7173,10.51591,22.64321,361.0603,92.33609,-22.39656,-7.833649,55.3656,14.142,13.987,10.44,0.07288828,GALAXY,STARFORMING,1237648703517950121
129.6924,99.06127,400.0887,36.78982,49.1244,743.8342,99.39216,-41.92108,-22.44589,147.5277,13.244,12.496,8.181,0.1622799,GALAXY,STARBURST,1237648720173138182
117.9135,91.46382,295.975,39.14118,294.974,509.7665,83.14644,-33.92366,-19.86214,153.5607,13.366,13.171,9.506,0.07949784,GALAXY,AGN,1237648720710074546
368.9279,291.2589,768.9012,54.26183,429.5298,2609.557,398.2233,-170.9358,-50.1326,95.39255,12.681,11.782,7.777,0.05304608,GALAXY,STARBURST,1237648721246945502
77.96017,58.63087,200.9437,12.36467,38.43668,491.3723,96.30312,-62.5553,-25.51146,108.3526,14.463,13.976,9.991,0.1842488,GALAXY,STARBURST,1237648721247011012
117.7933,83.25383,141.207,16.73765,137.1234,601.488,167.6771,-54.42297,-12.83162,31.85468,14.686,14.496,10.841,0.03064971,GALAXY,STARBURST,1237655693548454223
54.3115,33.73933,97.74333,6.926885,21.45296,285.62,78.48159,-37.51263,-12.51049,56.06688,14.569,14.279,10.448,0.0831395,GALAXY,STARBURST,1237655693548454171
132.5476,99.87458,176.1837,17.8833,418.3511,1005.908,289.7263,-93.82854,-17.02383,56.37608,14.732,14.523,10.913,0.05522292,GALAXY,STARBURST,1237648720172941521
19.62523,13.44325,25.01238,8.782224,10.41235,51.96886,13.62181,-6.921807,-2.504308,77.61072,14.59,14.459,11.536,0.1029147,GALAXY,,1237648702980882644
44.61183,34.23319,40.26716,4.754433,73.9654,205.774,55.57734,-27.289,-5.496323,55.55525,15.471,15.305,12.397,0.05328115,GALAXY,STARFORMING,1237648720173006965
32.57166,23.23399,97.3247,14.19342,29.27461,88.92168,15.98397,-2.908637,-3.137825,138.6341,12.729,12.672,9.877,0.05517551,GALAXY,AGN,1237648702980882675
133.1001,87.49096,101.1051,22.08543,247.1495,605.7339,157.6305,-41.00246,-6.752002,48.01143,14.322,14.154,11.02,0.03055737,GALAXY,STARFORMING,1237648721246879943
21.10001,14.98204,15.11579,3.774245,30.74033,91.89051,25.60704,-29.91652,-3.748414,30.72605,16.032,15.697,12.513,0.05002216,GALAXY,STARFORMING,1237648703517819272
60.43404,38.37279,93.04663,12.38447,32.26924,313.6151,77.062,-38.59746,-11.45562,55.32347,14.342,14.064,10.109,0.07315789,GALAXY,STARFORMING,1237648720709812475
77.65343,62.26606,284.689,19.3434,71.44559,545.5531,102.8441,-41.22497,-20.50344,210.7285,13.74,12.965,9.385,0.2532714,GALAXY,STARBURST,1237648720709943415
29.48904,18.95106,62.01094,8.161961,8.84584,180.0634,37.73466,-22.75858,-8.06509,61.1002,14.523,14.26,10.511,0.1363516,GALAXY,STARFORMING,1237648720709878015
74.0431,64.00766,233.9354,24.53947,49.14217,354.5154,71.75243,-26.77108,-17.09146,166.3807,13.736,13.313,9.288,0.1292682,GALAXY,STARFORMING,1237648704054689985
45.40568,34.32424,110.6627,15.29746,73.4686,130.6711,27.21151,-9.843914,-7.938021,160.2779,13.943,13.719,10.572,0.1286088,GALAXY,AGN,1237648721246748854
58.41363,42.07434,93.36562,5.756721,23.18699,273.6197,61.68796,-27.16244,-9.789388,46.92272,14.47,14.368,10.768,0.05536597,GALAXY,STARFORMING,1237648720709746934
29.20142,17.45077,36.31743,7.084335,22.45847,131.4924,33.79932,-23.06382,-5.997157,65.19862,14.858,14.701,11.368,0.07327983,GALAXY,STARFORMING,1237648703517753358
62.06685,41.63061,64.82383,28.32047,128.5541,250.1901,90.35632,-6.592509,-1.708062,166.9216,13.161,13.128,11.573,0.05468448,GALAXY,STARFORMING,1237648721246683363
126.1825,111.8428,232.8292,27.70716,179.6498,698.5516,175.3209,-30.19427,-9.948488,77.33035,13.875,13.752,10,0.05554703,GALAXY,STARFORMING,1237655693548323005
24.78424,17.72256,58.82698,12.01735,9.308424,140.5601,28.05992,-14.23891,-5.096742,64.16641,13.746,13.514,10.019,0.1031461,GALAXY,STARFORMING,1237648720172810429
28.81192,20.42368,58.66814,8.678471,26.36872,141.628,39.44728,-18.48021,-7.203068,72.65693,14.728,14.512,11.399,0.08450777,GALAXY,STARFORMING,1237655693548323013
29.95097,20.72982,110.9728,10.42383,94.8472,155.5344,35.82345,-11.18806,-7.970509,153.4924,14.02,13.429,10.384,0.1381691,GALAXY,AGN,1237655693548257415
33.73263,24.35015,101.2463,10.05295,22.96682,278.3831,64.08685,-11.92245,-4.519507,87.04003,12.444,12.357,8.504,0.05504861,GALAXY,STARFORMING,1237655693548323062
88.46928,57.48942,219.1474,13.42808,32.50415,519.9589,93.57829,-28.3916,-12.07771,127.7495,13.527,13.216,9.315,0.08299039,GALAXY,STARFORMING,1237655693548388610
253.8972,218.475,1334.764,41.4505,371.7676,2322.275,645.6293,-112.1702,-60.06917,118.2526,13.653,13.106,8.364,0.07895102,GALAXY,STARBURST,1237648704054558886
37.42239,26.21347,45.61919,8.450446,27.71627,162.4378,44.52208,-23.68013,-6.729695,48.8824,15.119,14.885,11.519,0.07278041,GALAXY,STARFORMING,1237648720709681371
36.36489,25.65631,36.14733,6.03732,29.93599,149.9334,43.51232,-22.15855,-4.779632,44.87003,15.073,15.131,11.366,0.05457717,GALAXY,STARFORMING,1237648721246617831
17.56969,6.577099,50.14185,5.747583,7.252684,74.11237,16.39134,-7.612798,-5.112867,43.59664,14.115,13.764,10.473,0.1016662,GALAXY,STARFORMING,1237648704591495307
107.3263,85.00083,113.0314,14.92869,149.2657,411.4375,124.8862,-13.44806,-3.776302,44.38652,12.977,12.978,10.776,0.008818436,GALAXY,STARFORMING,1237655693548322982
48.09007,35.0237,74.53288,7.094662,56.88389,246.9778,72.1997,-24.94612,-7.314421,38.5769,14.997,14.98,12.212,0.05003093,GALAXY,STARFORMING,1237655693548191914
51.1809,33.74633,99.27975,11.75685,38.22234,283.1337,61.33543,-34.28762,-12.25431,77.54602,14.059,13.698,9.672,0.1280012,GALAXY,STARFORMING,1237674604291293329
18.89259,8.100505,27.76831,6.848334,10.24323,46.55333,15.76468,-2.796865,-1.842164,128.1773,13.657,13.467,10.865,0.1018694,GALAXY,STARFORMING,1237648720172744928
40.53827,26.59517,64.28022,8.215353,26.0198,155.0778,38.28806,-9.529467,-3.897292,86.83063,13.954,13.84,10.385,0.05239152,GALAXY,STARFORMING,1237648720172744755
14.16948,9.512083,14.82313,3.777692,18.97122,60.89673,21.12827,-18.56138,-4.954745,19.70874,15.715,15.76,12.789,0.03108047,GALAXY,STARFORMING,1237648702980686244
21.91074,20.11681,41.82885,10.60184,10.42237,47.21237,13.98776,-3.874939,-3.15921,130.5443,13.405,13.257,11.378,0.1335942,GALAXY,AGN,1237648720172745007
37.23305,31.45794,133.4634,15.69463,134.1179,123.1392,31.02108,-4.29524,-4.644535,91.0444,12.564,12.493,9.433,0.05047373,GALAXY,AGN,1237648703517622488
29.47998,20.02754,41.92861,15.85148,30.22569,61.95131,24.55805,-4.917493,-3.108922,243.2922,14.101,13.856,12.518,0.1384674,GALAXY,,1237648704054558925
16.07792,12.01252,45.8462,6.413368,9.386432,116.9077,30.79473,-15.86977,-8.293623,80.80537,14.656,14.315,10.61,0.1735983,GALAXY,STARFORMING,1237648721246552289
87.80727,64.74176,94.78381,14.10453,382.2077,663.0814,196.4194,-109.5709,-15.76192,53.4266,,,,0.08418238,GALAXY,STARBURST,1237648721246552294
80.07159,58.03294,155.3289,11.39495,96.50123,497.1877,145.4722,-56.26821,-17.80044,62.06541,14.704,14.421,10.616,0.08392204,GALAXY,STARBURST,1237648704054493469
52.12121,37.75565,104.8423,10.8516,23.50332,235.1872,57.43048,-15.8759,-6.8837,69.96033,14.432,14.334,10.699,0.0545384,GALAXY,STARFORMING,1237648720172679376
26.5991,17.19401,34.70015,6.220648,11.42689,95.50555,29.32404,-16.06965,-6.190642,1,15.129,14.97,11.386,0.0550021,GALAXY,STARFORMING,1237648720172679390
