weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -6.142611978937271833e+08 3.175881953379318112e-01 1.813008507014344239e-01 7.963231491095457137e-02 7.639177429798243990e-01 5.564808328999876208e-01 5.324872250468792867e-02 6.318680947961633487e-01 7.883745218199672555e-01 9.274201582031431634e-01 9.648334436237145928e-01 2.636857331405018101e-01 2.897579658368387712e-02
0.000000000000000000e+00 -5.411287439313325882e+08 3.580950176874422297e-01 1.246134925811460681e-01 3.981318446732710070e-01 4.191166885902286587e-01 8.887483948194562222e-01 9.131650085346639800e-01 6.221789789131197956e-01 1.221167430528028452e-01 2.220736590556072754e-01 9.383727425067380779e-01 3.816867723602521689e-01 8.357148620547478757e-01
0.000000000000000000e+00 -5.311676771221781969e+08 2.229936776186873804e-01 5.533046357925457404e-01 9.515913222994026865e-01 3.395612017859367393e-01 6.706173669416705119e-01 2.299500028574583688e-01 5.431443021332482690e-01 2.443890827934002141e-01 3.332340778762008515e-01 9.555540569078393442e-01 1.993548175109400855e-01 2.698149810498819967e-01
0.000000000000000000e+00 -5.000352490417820215e+08 2.786384436325010094e-01 3.535866615632246024e-01 9.782770923745223168e-01 9.196068022054081359e-01 4.496618573319791645e-01 7.498026157191886032e-01 9.755102783525475552e-01 3.118764689403372703e-01 5.295763709799804486e-01 5.441576112837354096e-03 9.997544376900717733e-01 2.300466372270685289e-01
0.000000000000000000e+00 -4.996398943157922626e+08 5.243623481821709786e-01 8.911212555246628142e-03 7.434338412930598938e-01 7.520926557339824292e-03 3.652035662229435875e-02 3.657360541790976027e-01 4.384397565752122805e-01 4.183189129524014227e-01 2.946152691268805190e-01 6.367773995042685931e-01 9.896418183544911651e-01 4.347617077490045778e-01
0.000000000000000000e+00 -4.711896692061440349e+08 5.133388290352923766e-01 4.194330455936069457e-01 6.404595853462025090e-02 5.541696915705923709e-01 9.060462676107146063e-01 5.555677745307140425e-01 2.423925033638796300e-01 9.619399050303392151e-01 9.640602240641710230e-01 9.248712088180680579e-01 1.955788307515571312e-01 4.464887033155221507e-01
0.000000000000000000e+00 -4.704481377725917697e+08 4.464961430669449616e-01 4.572352014142734289e-01 6.067019772242755460e-01 5.198918448578704332e-02 1.655429738043273646e-01 9.391296277265847037e-01 9.559721894633365080e-01 4.271329762296464105e-01 6.634214271696634579e-01 5.965002878285312615e-01 7.298230680029426098e-01 8.755038495270259791e-01
0.000000000000000000e+00 -4.648520393927717209e+08 1.705053532630657065e-01 5.255814705778933948e-01 3.268655115027550018e-01 7.806604649911597082e-02 6.398522453924334608e-01 5.858193806104857737e-01 3.948286786476640220e-02 9.442174940487285673e-01 5.113160780195130650e-01 4.872096580980256331e-01 9.825611657597556059e-01 1.557507093701926415e-02
0.000000000000000000e+00 -4.550595783293453455e+08 2.400400011151715418e-01 5.317415757389930553e-01 5.515502012480339999e-01 9.702157135818665346e-01 7.467865638002796347e-01 5.150278692112516543e-01 5.947641924502324873e-01 6.690148790191337014e-01 9.220104198174620125e-01 7.687905931837465401e-01 5.752893470755489069e-01 8.851222661562653249e-01
0.000000000000000000e+00 -4.474271431055331826e+08 1.409502929442456587e-01 3.728359500225877365e-01 1.782963757155276996e-01 3.439632590058624428e-01 7.610715513671417742e-01 9.510620380884299285e-01 6.378300640557722501e-01 1.985402516558010255e-02 5.924486653415862447e-01 9.451207206133049876e-01 8.773882823043891444e-01 8.272007877479699012e-01
